timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728233722127,177,Formulario-1,302,Found,Usuarios 2-12,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,177,0,0
1728233722304,179,Formulario-2,200,OK,Usuarios 2-12,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728233722484,184,Cerrar sesión,301,Moved Permanently,Usuarios 2-12,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,184,0,0
1728233732673,2504,Iniciar sesión,200,OK,Usuarios 2-13,text,true,,47398,372,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1062,0,611
1728233732673,1062,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-13,text,true,,477,186,1,2,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1062,0,611
1728233733736,1441,Iniciar sesión-1,200,OK,Usuarios 2-13,text,true,,46921,186,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1225,0,849
1728233732651,2527,Iniciar sesión,200,OK,Usuarios 1-9,text,true,,47406,372,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1084,0,632
1728233732651,1084,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-9,text,true,,477,186,1,2,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1084,0,632
1728233733736,1442,Iniciar sesión-1,200,OK,Usuarios 1-9,text,true,,46929,186,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1227,0,849
1728233735181,529,Formulario,200,OK,Usuarios 2-13,text,true,,47377,1829,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,170,0,0
1728233735181,170,Formulario-0,301,Moved Permanently,Usuarios 2-13,text,true,,434,775,1,2,http://demo.serenity.is/Northwind/Supplier#edit/18,170,0,0
1728233735352,177,Formulario-1,302,Found,Usuarios 2-13,,true,,291,512,1,2,https://demo.serenity.is/Northwind/Supplier,177,0,0
1728233735530,180,Formulario-2,200,OK,Usuarios 2-13,text,true,,46652,542,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,178,0,0
1728233735178,536,Formulario,200,OK,Usuarios 1-9,text,true,,47377,1829,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,173,0,0
1728233735178,173,Formulario-0,301,Moved Permanently,Usuarios 1-9,text,true,,434,775,1,2,http://demo.serenity.is/Northwind/Supplier#edit/18,173,0,0
1728233735352,178,Formulario-1,302,Found,Usuarios 1-9,,true,,291,512,1,2,https://demo.serenity.is/Northwind/Supplier,178,0,0
1728233735530,184,Formulario-2,200,OK,Usuarios 1-9,text,true,,46652,542,1,2,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,182,0,0
1728233735711,187,Cerrar sesión,301,Moved Permanently,Usuarios 2-13,text,true,,426,504,1,2,http://demo.serenity.is/Account/Signout,187,0,0
1728233735715,186,Cerrar sesión,301,Moved Permanently,Usuarios 1-9,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,186,0,0
1728233744673,2907,Iniciar sesión,200,OK,Usuarios 2-14,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,683,0,292
1728233744673,683,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-14,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,683,0,292
1728233745357,2223,Iniciar sesión-1,200,OK,Usuarios 2-14,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1870,0,991
1728233747580,1295,Formulario,200,OK,Usuarios 2-14,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,436,0,0
1728233747580,436,Formulario-0,301,Moved Permanently,Usuarios 2-14,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,436,0,0
1728233748016,439,Formulario-1,302,Found,Usuarios 2-14,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,439,0,0
1728233748456,419,Formulario-2,200,OK,Usuarios 2-14,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,416,0,0
1728233748876,182,Cerrar sesión,301,Moved Permanently,Usuarios 2-14,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,182,0,0
1728233750659,1260,Iniciar sesión,200,OK,Usuarios 1-10,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,359,0,178
1728233750659,359,Iniciar sesión-0,301,Moved Permanently,Usuarios 1-10,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,359,0,178
1728233751019,900,Iniciar sesión-1,200,OK,Usuarios 1-10,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,728,0,364
1728233751919,528,Formulario,200,OK,Usuarios 1-10,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728233751919,180,Formulario-0,301,Moved Permanently,Usuarios 1-10,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,180,0,0
1728233752099,171,Formulario-1,302,Found,Usuarios 1-10,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,171,0,0
1728233752270,177,Formulario-2,200,OK,Usuarios 1-10,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728233752447,198,Cerrar sesión,301,Moved Permanently,Usuarios 1-10,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,197,0,0
1728233756673,2329,Iniciar sesión,200,OK,Usuarios 2-15,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,366,0,182
1728233756673,366,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-15,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,366,0,182
1728233757040,1962,Iniciar sesión-1,200,OK,Usuarios 2-15,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1525,0,655
1728233759002,2532,Formulario,200,OK,Usuarios 2-15,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,249,0,0
1728233759002,249,Formulario-0,301,Moved Permanently,Usuarios 2-15,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,249,0,0
1728233759252,390,Formulario-1,302,Found,Usuarios 2-15,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,390,0,0
1728233759643,1891,Formulario-2,200,OK,Usuarios 2-15,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,567,0,0
1728233761539,351,Cerrar sesión,301,Moved Permanently,Usuarios 2-15,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,351,0,0
1728233768674,1273,Iniciar sesión,200,OK,Usuarios 2-16,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,368,0,181
1728233768674,368,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-16,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,368,0,181
1728233769043,904,Iniciar sesión-1,200,OK,Usuarios 2-16,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,729,0,372
1728233769948,542,Formulario,200,OK,Usuarios 2-16,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728233769948,175,Formulario-0,301,Moved Permanently,Usuarios 2-16,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,175,0,0
1728233770123,188,Formulario-1,302,Found,Usuarios 2-16,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,188,0,0
1728233770311,179,Formulario-2,200,OK,Usuarios 2-16,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,178,0,0
1728233770491,181,Cerrar sesión,301,Moved Permanently,Usuarios 2-16,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,181,0,0
1728233780681,1390,Iniciar sesión,200,OK,Usuarios 2-17,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,421,0,211
1728233780681,421,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-17,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,421,0,211
1728233781102,969,Iniciar sesión-1,200,OK,Usuarios 2-17,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,796,0,446
1728233782072,534,Formulario,200,OK,Usuarios 2-17,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728233782072,180,Formulario-0,301,Moved Permanently,Usuarios 2-17,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,180,0,0
1728233782252,175,Formulario-1,302,Found,Usuarios 2-17,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,175,0,0
1728233782427,179,Formulario-2,200,OK,Usuarios 2-17,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728233782607,189,Cerrar sesión,301,Moved Permanently,Usuarios 2-17,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,189,0,0
1728233792671,1267,Iniciar sesión,200,OK,Usuarios 2-18,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,357,0,169
1728233792671,357,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-18,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,357,0,169
1728233793029,909,Iniciar sesión-1,200,OK,Usuarios 2-18,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,733,0,367
1728233793943,545,Formulario,200,OK,Usuarios 2-18,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728233793943,183,Formulario-0,301,Moved Permanently,Usuarios 2-18,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,183,0,0
1728233794126,180,Formulario-1,302,Found,Usuarios 2-18,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,180,0,0
1728233794307,181,Formulario-2,200,OK,Usuarios 2-18,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728233794489,179,Cerrar sesión,301,Moved Permanently,Usuarios 2-18,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,179,0,0
1728233804674,2042,Iniciar sesión,200,OK,Usuarios 2-19,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1121,0,706
1728233804674,1121,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-19,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1121,0,706
1728233805796,920,Iniciar sesión-1,200,OK,Usuarios 2-19,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,749,0,362
1728233806716,531,Formulario,200,OK,Usuarios 2-19,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,178,0,0
1728233806716,178,Formulario-0,301,Moved Permanently,Usuarios 2-19,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,178,0,0
1728233806895,174,Formulario-1,302,Found,Usuarios 2-19,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,174,0,0
1728233807069,178,Formulario-2,200,OK,Usuarios 2-19,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,177,0,0
1728233807248,250,Cerrar sesión,301,Moved Permanently,Usuarios 2-19,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,250,0,0
1728233816674,3411,Iniciar sesión,200,OK,Usuarios 2-20,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1328,0,892
1728233816674,1328,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-20,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1328,0,892
1728233818003,2082,Iniciar sesión-1,200,OK,Usuarios 2-20,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1678,0,813
1728233820089,591,Formulario,200,OK,Usuarios 2-20,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,197,0,0
1728233820089,197,Formulario-0,301,Moved Permanently,Usuarios 2-20,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,197,0,0
1728233820287,173,Formulario-1,302,Found,Usuarios 2-20,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,173,0,0
1728233820460,220,Formulario-2,200,OK,Usuarios 2-20,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,217,0,0
1728233820680,178,Cerrar sesión,301,Moved Permanently,Usuarios 2-20,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,177,0,0
1728233828675,3211,Iniciar sesión,200,OK,Usuarios 2-21,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1128,0,690
1728233828675,1128,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-21,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1128,0,690
1728233829803,2083,Iniciar sesión-1,200,OK,Usuarios 2-21,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1647,0,694
1728233831887,1261,Formulario,200,OK,Usuarios 2-21,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,451,0,0
1728233831887,451,Formulario-0,301,Moved Permanently,Usuarios 2-21,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,451,0,0
1728233832339,435,Formulario-1,302,Found,Usuarios 2-21,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,435,0,0
1728233832775,373,Formulario-2,200,OK,Usuarios 2-21,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,369,0,0
1728233833149,437,Cerrar sesión,301,Moved Permanently,Usuarios 2-21,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,436,0,0
1728233840674,1254,Iniciar sesión,200,OK,Usuarios 2-22,text,true,,47406,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,376,0,189
1728233840674,376,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-22,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,376,0,189
1728233841050,878,Iniciar sesión-1,200,OK,Usuarios 2-22,text,true,,46929,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,696,0,355
1728233841929,534,Formulario,200,OK,Usuarios 2-22,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,174,0,0
1728233841929,174,Formulario-0,301,Moved Permanently,Usuarios 2-22,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,174,0,0
1728233842104,172,Formulario-1,302,Found,Usuarios 2-22,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,172,0,0
1728233842276,187,Formulario-2,200,OK,Usuarios 2-22,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,184,0,0
1728233842464,177,Cerrar sesión,301,Moved Permanently,Usuarios 2-22,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,177,0,0
1728233852674,1256,Iniciar sesión,200,OK,Usuarios 2-23,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,178
1728233852674,361,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-23,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,178
1728233853036,894,Iniciar sesión-1,200,OK,Usuarios 2-23,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,721,0,372
1728233853934,541,Formulario,200,OK,Usuarios 2-23,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728233853934,183,Formulario-0,301,Moved Permanently,Usuarios 2-23,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,183,0,0
1728233854116,174,Formulario-1,302,Found,Usuarios 2-23,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,174,0,0
1728233854291,184,Formulario-2,200,OK,Usuarios 2-23,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,180,0,0
1728233854475,181,Cerrar sesión,301,Moved Permanently,Usuarios 2-23,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728233864675,1267,Iniciar sesión,200,OK,Usuarios 2-24,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,364,0,180
1728233864675,364,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-24,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,364,0,180
1728233865040,902,Iniciar sesión-1,200,OK,Usuarios 2-24,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,727,0,368
1728233865943,537,Formulario,200,OK,Usuarios 2-24,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,185,0,0
1728233865943,185,Formulario-0,301,Moved Permanently,Usuarios 2-24,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,185,0,0
1728233866129,171,Formulario-1,302,Found,Usuarios 2-24,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,171,0,0
1728233866301,179,Formulario-2,200,OK,Usuarios 2-24,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728233866481,181,Cerrar sesión,301,Moved Permanently,Usuarios 2-24,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,181,0,0
1728233876673,1788,Iniciar sesión,200,OK,Usuarios 2-25,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,883,0,690
1728233876673,883,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-25,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,883,0,690
1728233877557,904,Iniciar sesión-1,200,OK,Usuarios 2-25,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,731,0,377
1728233878461,527,Formulario,200,OK,Usuarios 2-25,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,174,0,0
1728233878461,174,Formulario-0,301,Moved Permanently,Usuarios 2-25,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,174,0,0
1728233878635,172,Formulario-1,302,Found,Usuarios 2-25,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,172,0,0
1728233878807,181,Formulario-2,200,OK,Usuarios 2-25,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,179,0,0
1728233878989,180,Cerrar sesión,301,Moved Permanently,Usuarios 2-25,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728233888673,2956,Iniciar sesión,200,OK,Usuarios 2-26,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,880,0,442
1728233888673,880,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-26,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,880,0,442
1728233889553,2076,Iniciar sesión-1,200,OK,Usuarios 2-26,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1670,0,798
1728233891630,550,Formulario,200,OK,Usuarios 2-26,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,183,0,0
1728233891630,183,Formulario-0,301,Moved Permanently,Usuarios 2-26,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,183,0,0
1728233891813,175,Formulario-1,302,Found,Usuarios 2-26,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,175,0,0
1728233891988,192,Formulario-2,200,OK,Usuarios 2-26,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,190,0,0
1728233892181,180,Cerrar sesión,301,Moved Permanently,Usuarios 2-26,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,180,0,0
1728233900673,3168,Iniciar sesión,200,OK,Usuarios 2-27,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1092,0,655
1728233900673,1093,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-27,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1092,0,655
1728233901766,2075,Iniciar sesión-1,200,OK,Usuarios 2-27,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,1636,0,644
1728233903842,1238,Formulario,200,OK,Usuarios 2-27,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,438,0,0
1728233903842,438,Formulario-0,301,Moved Permanently,Usuarios 2-27,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,438,0,0
1728233904280,359,Formulario-1,302,Found,Usuarios 2-27,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,359,0,0
1728233904639,441,Formulario-2,200,OK,Usuarios 2-27,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,437,0,0
1728233905081,429,Cerrar sesión,301,Moved Permanently,Usuarios 2-27,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,429,0,0
1728233912675,1237,Iniciar sesión,200,OK,Usuarios 2-28,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,356,0,177
1728233912675,356,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-28,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,356,0,177
1728233913032,880,Iniciar sesión-1,200,OK,Usuarios 2-28,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,704,0,357
1728233913915,846,Formulario,200,OK,Usuarios 2-28,text,true,,47377,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,175,0,0
1728233913915,176,Formulario-0,301,Moved Permanently,Usuarios 2-28,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,175,0,0
1728233914091,177,Formulario-1,302,Found,Usuarios 2-28,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,177,0,0
1728233914268,493,Formulario-2,200,OK,Usuarios 2-28,text,true,,46652,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,492,0,0
1728233914762,434,Cerrar sesión,301,Moved Permanently,Usuarios 2-28,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,434,0,0
1728233924674,1363,Iniciar sesión,200,OK,Usuarios 2-29,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,373,0,178
1728233924674,373,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-29,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,373,0,178
1728233925048,989,Iniciar sesión-1,200,OK,Usuarios 2-29,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,788,0,432
1728233926038,531,Formulario,200,OK,Usuarios 2-29,text,true,,47385,1829,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,174,0,0
1728233926038,174,Formulario-0,301,Moved Permanently,Usuarios 2-29,text,true,,434,775,1,1,http://demo.serenity.is/Northwind/Supplier#edit/18,174,0,0
1728233926212,179,Formulario-1,302,Found,Usuarios 2-29,,true,,291,512,1,1,https://demo.serenity.is/Northwind/Supplier,179,0,0
1728233926391,178,Formulario-2,200,OK,Usuarios 2-29,text,true,,46660,542,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2FNorthwind%2FSupplier,176,0,0
1728233926570,170,Cerrar sesión,301,Moved Permanently,Usuarios 2-29,text,true,,426,504,1,1,http://demo.serenity.is/Account/Signout,170,0,0
1728233936672,1233,Iniciar sesión,200,OK,Usuarios 2-30,text,true,,47398,372,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,183
1728233936672,361,Iniciar sesión-0,301,Moved Permanently,Usuarios 2-30,text,true,,477,186,1,1,http://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,361,0,183
1728233937034,871,Iniciar sesión-1,200,OK,Usuarios 2-30,text,true,,46921,186,1,1,https://demo.serenity.is/Account/Login/?ReturnUrl=%2F&demouser=admin&password=serenity,702,0,358
